ÇàÁ¤±¸¿ªÄÚµå,state(han),city(han),city2(han),À§µµ,°æµµ,¹ßÇ¥½Ã°£,Ç³Çâ,Ç³¼Ó,±â¿Â,½Àµµ,°­¼ö·®
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 10:00:00,ºÏ,1.1,15.2,36,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 11:00:00,ºÏµ¿,0.8,16.1,30,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 12:00:00,ºÏµ¿,0.7,17.8,26,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 13:00:00,¼­,1.3,19.6,20,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 14:00:00,¼­,1.6,20,22,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 15:00:00,³²µ¿,1.1,21.9,16,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 16:00:00,µ¿,1.9,21.1,16,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 17:00:00,ºÏµ¿,0.8,20.3,18,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 19:00:00,³²,1.8,18,28,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 20:00:00,ºÏµ¿,1.3,16.2,30,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 21:00:00,¼­,0.2,14.7,35,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 22:00:00,ºÏ¼­,1,13.9,39,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-08 23:00:00,ºÏ¼­,0.6,12.8,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 00:00:00,ºÏ,0.3,11.9,45,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 01:00:00,ºÏ,0.3,11.1,49,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 02:00:00,ºÏ,1.1,10.6,52,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 03:00:00,ºÏ,0.3,10.4,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 04:00:00,ºÏ,0.7,10.3,58,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 05:00:00,ºÏ,0.9,10.9,58,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 07:00:00,ºÏµ¿,0.5,11.5,66,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 08:00:00,ºÏµ¿,0.4,11.9,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 09:00:00,ºÏ¼­,0.5,14.9,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 10:00:00,ºÏ,1.3,17.2,59,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 11:00:00,³²µ¿,1.9,18.4,55,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 12:00:00,³²µ¿,1.9,20.2,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 13:00:00,³²,2.1,20.5,49,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 14:00:00,³²µ¿,1.6,22,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 15:00:00,³²µ¿,1.9,23.2,37,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 16:00:00,³²µ¿,1.6,22.6,34,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 17:00:00,¼­,2.8,21.9,29,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 18:00:00,³²µ¿,1.6,21.4,19,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 19:00:00,µ¿,0.6,20.3,21,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 20:00:00,¼­,1.3,18.9,28,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 21:00:00,¼­,1,17.9,31,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 22:00:00,ºÏ¼­,0.3,16.5,33,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-09 23:00:00,µ¿,0.1,15.7,40,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 00:00:00,ºÏ¼­,0.4,15.1,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 01:00:00,ºÏ¼­,0.6,14.2,47,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 02:00:00,ºÏ,0.2,12.8,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 03:00:00,ºÏ¼­,0.9,11.7,52,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 04:00:00,ºÏ,0.6,10.8,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 05:00:00,ºÏ,0.9,9.6,55,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 08:00:00,µ¿,2.4,8.8,66,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 09:00:00,µ¿,1.8,11.8,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 10:00:00,³²µ¿,2.4,14.1,56,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 11:00:00,³²µ¿,1.8,17.4,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 12:00:00,³²µ¿,1.3,19,30,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 13:00:00,ºÏµ¿,1.3,21.1,26,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 14:00:00,³²,0.7,22.1,24,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 15:00:00,µ¿,1.7,22.9,19,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 16:00:00,ºÏ,1.4,22.6,21,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 17:00:00,µ¿,1.1,22.6,19,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 18:00:00,³²µ¿,2.3,21.9,26,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 19:00:00,³²,1.7,20.2,31,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 20:00:00,³²µ¿,1.7,19.1,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 21:00:00,µ¿,1,17.3,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 22:00:00,ºÏ,0.3,16.2,45,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-10 23:00:00,ºÏ,0.8,15.2,47,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 00:00:00,ºÏ¼­,0.4,14.5,48,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 01:00:00,ºÏ,0.5,13.1,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 02:00:00,ºÏ¼­,0.8,12.9,54,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 03:00:00,ºÏ,0.5,11.9,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 04:00:00,ºÏ¼­,1.1,11.8,58,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 05:00:00,ºÏ,0.2,10.9,61,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 07:00:00,ºÏ,0.1,10.1,64,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 08:00:00,ºÏ,0.6,10.4,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 12:00:00,³²,0.9,21.3,35,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 13:00:00,³²µ¿,0.9,23,28,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 14:00:00,ºÏ¼­,1.1,23.6,24,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 15:00:00,ºÏ¼­,1.5,24.1,23,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 16:00:00,³²,2.7,24,19,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 17:00:00,³²,0.5,23.6,22,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 18:00:00,³²,2.4,22.8,23,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 19:00:00,³²,2.6,22,25,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 20:00:00,³²,0.9,20.8,29,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 21:00:00,ºÏ¼­,1.3,19,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 22:00:00,ºÏ¼­,0.9,17.7,36,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-11 23:00:00,ºÏ,1.1,16.9,39,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 00:00:00,ºÏ¼­,0.5,16.7,39,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 01:00:00,ºÏ¼­,1,16,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 02:00:00,µ¿,0.3,15.3,43,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 03:00:00,ºÏµ¿,0.7,14.1,48,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 04:00:00,µ¿,0.1,13.6,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 05:00:00,µ¿,1.4,12.5,62,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 09:00:00,µ¿,1.5,13.8,64,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 10:00:00,µ¿,1.1,15.6,61,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 11:00:00,ºÏ,1.6,17.6,55,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 12:00:00,³²µ¿,2.2,19.3,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 13:00:00,³²µ¿,2,14.9,80,1.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 14:00:00,³²¼­,2.6,12.5,76,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 15:00:00,¼­,2.6,9.4,76,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 16:00:00,µ¿,1.7,8.9,70,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 17:00:00,ºÏ¼­,1.3,8.9,69,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 18:00:00,µ¿,1.2,8.5,66,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 19:00:00,³²¼­,2.3,7.6,60,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 20:00:00,¼­,2.2,6.4,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 21:00:00,¼­,2.2,5.4,45,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 22:00:00,³²µ¿,2,4.3,43,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-12 23:00:00,³²µ¿,2.3,3,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 00:00:00,µ¿,1.3,2.1,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 01:00:00,³²¼­,1.8,1.7,42,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 02:00:00,³²¼­,2.3,1.3,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 03:00:00,³²µ¿,1.8,1.1,39,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 04:00:00,³²¼­,2.7,0.7,35,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 05:00:00,µ¿,1.8,0.4,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 06:00:00,³²µ¿,1.9,0.2,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 07:00:00,ºÏµ¿,1.2,0,33,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 08:00:00,³²µ¿,1.5,1,33,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 09:00:00,³²,0.9,3.2,30,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 10:00:00,¼­,2.3,3.7,24,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 11:00:00,³²,2.3,5.1,21,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 12:00:00,¼­,2.6,6,18,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 13:00:00,ºÏ¼­,2.3,7.4,17,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 14:00:00,ºÏ¼­,2.2,9.2,16,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 15:00:00,³²µ¿,1.6,10.4,15,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 16:00:00,³²µ¿,1.6,10,17,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 17:00:00,ºÏ¼­,2.5,9.6,18,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 18:00:00,ºÏ¼­,1.1,9.4,19,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 19:00:00,¼­,0.7,8.7,21,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 20:00:00,ºÏ¼­,1.1,8.2,24,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 21:00:00,ºÏ¼­,0.4,7,29,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 22:00:00,ºÏ,0.7,6.8,31,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-13 23:00:00,ºÏµ¿,1.1,5.9,37,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 00:00:00,ºÏ,0.7,5.8,40,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 01:00:00,ºÏ,0.9,4.8,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 02:00:00,ºÏµ¿,1.1,4.5,42,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 03:00:00,µ¿,0.3,4.4,43,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 04:00:00,ºÏ,0.6,4.1,45,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 05:00:00,ºÏ,0.3,4.1,46,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 08:00:00,ºÏ¼­,1,4.8,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 09:00:00,¼­,0.9,6.6,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 10:00:00,¼­,0.8,9.1,38,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 11:00:00,³²¼­,1.4,10.5,29,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 12:00:00,ºÏ,1.3,12.4,25,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 13:00:00,ºÏ¼­,1,15.6,18,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 14:00:00,³²µ¿,2,16.7,15,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 15:00:00,³²,1.8,17.4,14,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 16:00:00,³²µ¿,2.4,17,18,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 17:00:00,³²,2.7,16.7,23,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 18:00:00,³²,2.7,15.7,29,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 19:00:00,³²µ¿,2.9,13.9,35,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 20:00:00,³²µ¿,1.8,13,37,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 21:00:00,³²µ¿,1.4,12.1,38,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 22:00:00,ºÏ,0.6,10.9,43,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-14 23:00:00,ºÏ,0.3,9.5,49,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 00:00:00,ºÏ,0.5,8.5,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 01:00:00,ºÏµ¿,0.9,8,56,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 02:00:00,ºÏµ¿,0.6,7.4,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 03:00:00,ºÏµ¿,0.6,6.7,59,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 04:00:00,ºÏ,0.5,6.3,62,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 05:00:00,ºÏµ¿,1,6.2,65,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 06:00:00,ºÏµ¿,0.5,5.8,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 08:00:00,ºÏ,0.4,8.1,64,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 09:00:00,³²¼­,0.3,10.3,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 10:00:00,³²µ¿,0.9,14.1,52,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 11:00:00,ºÏ¼­,1.7,16.5,49,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 12:00:00,µ¿,2.1,18.8,47,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 13:00:00,³²µ¿,2.1,19.9,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 14:00:00,³²µ¿,2.3,20.9,35,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 15:00:00,³²µ¿,3.2,21.5,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2023-03-15 16:00:00,³²,3.3,20.6,31,0
